time,value,time,dayofweek,hour,Occupancy_State
2018-08-08 20:40:00,1,2018-08-08 20:40:00,2,20,1
2018-08-08 20:41:00,1,2018-08-08 20:41:00,2,20,1
2018-08-08 20:42:00,1,2018-08-08 20:42:00,2,20,1
2018-08-08 20:43:00,1,2018-08-08 20:43:00,2,20,1
2018-08-08 20:44:00,1,2018-08-08 20:44:00,2,20,1
2018-08-08 20:51:00,1,2018-08-08 20:51:00,2,20,1
2018-08-08 20:52:00,1,2018-08-08 20:52:00,2,20,1
2018-08-08 20:53:00,1,2018-08-08 20:53:00,2,20,1
2018-08-08 20:54:00,1,2018-08-08 20:54:00,2,20,1
2018-08-08 20:55:00,1,2018-08-08 20:55:00,2,20,1
2018-08-08 20:56:00,1,2018-08-08 20:56:00,2,20,1
2018-08-08 20:57:00,1,2018-08-08 20:57:00,2,20,1
2018-08-08 20:58:00,1,2018-08-08 20:58:00,2,20,1
2018-08-08 20:59:00,1,2018-08-08 20:59:00,2,20,1
2018-08-08 21:00:00,1,2018-08-08 21:00:00,2,21,1
2018-08-08 21:01:00,1,2018-08-08 21:01:00,2,21,1
2018-08-08 21:03:00,1,2018-08-08 21:03:00,2,21,1
2018-08-08 21:04:00,1,2018-08-08 21:04:00,2,21,1
2018-08-08 21:05:00,1,2018-08-08 21:05:00,2,21,1
2018-08-08 21:06:00,1,2018-08-08 21:06:00,2,21,1
2018-08-08 21:07:00,1,2018-08-08 21:07:00,2,21,1
2018-08-08 21:08:00,1,2018-08-08 21:08:00,2,21,1
2018-08-08 21:09:00,1,2018-08-08 21:09:00,2,21,1
2018-08-08 21:10:00,1,2018-08-08 21:10:00,2,21,1
2018-08-08 21:11:00,1,2018-08-08 21:11:00,2,21,1
2018-08-08 21:12:00,1,2018-08-08 21:12:00,2,21,1
2018-08-08 21:15:00,1,2018-08-08 21:15:00,2,21,1
2018-08-08 21:16:00,1,2018-08-08 21:16:00,2,21,1
2018-08-08 21:19:00,1,2018-08-08 21:19:00,2,21,1
2018-08-08 21:21:00,1,2018-08-08 21:21:00,2,21,1
2018-08-08 21:22:00,1,2018-08-08 21:22:00,2,21,1
2018-08-08 21:23:00,1,2018-08-08 21:23:00,2,21,1
2018-08-08 21:24:00,1,2018-08-08 21:24:00,2,21,1
2018-08-08 21:25:00,1,2018-08-08 21:25:00,2,21,1
2018-08-08 21:26:00,1,2018-08-08 21:26:00,2,21,1
2018-08-08 21:27:00,1,2018-08-08 21:27:00,2,21,1
2018-08-08 21:28:00,1,2018-08-08 21:28:00,2,21,1
2018-08-08 21:29:00,1,2018-08-08 21:29:00,2,21,1
2018-08-08 21:30:00,1,2018-08-08 21:30:00,2,21,1
2018-08-08 21:31:00,1,2018-08-08 21:31:00,2,21,1
2018-08-08 21:32:00,1,2018-08-08 21:32:00,2,21,1
2018-08-08 21:45:00,1,2018-08-08 21:45:00,2,21,1
2018-08-08 21:46:00,1,2018-08-08 21:46:00,2,21,1
2018-08-08 21:50:00,1,2018-08-08 21:50:00,2,21,1
2018-08-08 21:51:00,1,2018-08-08 21:51:00,2,21,1
2018-08-08 21:52:00,1,2018-08-08 21:52:00,2,21,1
2018-08-08 21:53:00,1,2018-08-08 21:53:00,2,21,1
2018-08-08 21:54:00,1,2018-08-08 21:54:00,2,21,1
2018-08-08 21:55:00,1,2018-08-08 21:55:00,2,21,1
2018-08-08 21:56:00,1,2018-08-08 21:56:00,2,21,1
2018-08-08 21:57:00,1,2018-08-08 21:57:00,2,21,1
2018-08-08 21:58:00,1,2018-08-08 21:58:00,2,21,1
2018-08-08 21:59:00,1,2018-08-08 21:59:00,2,21,1
2018-08-08 22:00:00,1,2018-08-08 22:00:00,2,22,1
2018-08-08 22:01:00,1,2018-08-08 22:01:00,2,22,1
2018-08-08 22:02:00,1,2018-08-08 22:02:00,2,22,1
2018-08-08 22:03:00,1,2018-08-08 22:03:00,2,22,1
2018-08-08 22:04:00,1,2018-08-08 22:04:00,2,22,1
2018-08-08 22:06:00,1,2018-08-08 22:06:00,2,22,1
2018-08-08 22:09:00,1,2018-08-08 22:09:00,2,22,1
2018-08-08 22:10:00,1,2018-08-08 22:10:00,2,22,1
2018-08-08 22:11:00,1,2018-08-08 22:11:00,2,22,1
2018-08-08 22:12:00,1,2018-08-08 22:12:00,2,22,1
2018-08-08 22:13:00,1,2018-08-08 22:13:00,2,22,1
2018-08-08 22:14:00,1,2018-08-08 22:14:00,2,22,1
2018-08-08 22:15:00,1,2018-08-08 22:15:00,2,22,1
2018-08-08 22:16:00,1,2018-08-08 22:16:00,2,22,1
2018-08-08 22:17:00,1,2018-08-08 22:17:00,2,22,1
2018-08-08 22:18:00,1,2018-08-08 22:18:00,2,22,1
2018-08-08 22:19:00,1,2018-08-08 22:19:00,2,22,1
2018-08-08 22:20:00,1,2018-08-08 22:20:00,2,22,1
2018-08-08 22:21:00,1,2018-08-08 22:21:00,2,22,1
2018-08-08 22:22:00,1,2018-08-08 22:22:00,2,22,1
2018-08-08 22:23:00,1,2018-08-08 22:23:00,2,22,1
2018-08-08 22:24:00,1,2018-08-08 22:24:00,2,22,1
2018-08-08 22:25:00,1,2018-08-08 22:25:00,2,22,1
2018-08-08 22:26:00,1,2018-08-08 22:26:00,2,22,1
2018-08-08 22:27:00,1,2018-08-08 22:27:00,2,22,1
2018-08-08 22:28:00,1,2018-08-08 22:28:00,2,22,1
2018-08-08 22:29:00,1,2018-08-08 22:29:00,2,22,1
2018-08-08 22:30:00,1,2018-08-08 22:30:00,2,22,1
2018-08-08 22:31:00,1,2018-08-08 22:31:00,2,22,1
2018-08-08 22:32:00,1,2018-08-08 22:32:00,2,22,1
2018-08-08 22:33:00,1,2018-08-08 22:33:00,2,22,1
2018-08-08 22:34:00,1,2018-08-08 22:34:00,2,22,1
2018-08-08 22:47:00,1,2018-08-08 22:47:00,2,22,1
2018-08-08 22:48:00,1,2018-08-08 22:48:00,2,22,1
2018-08-08 22:49:00,1,2018-08-08 22:49:00,2,22,1
2018-08-08 22:50:00,1,2018-08-08 22:50:00,2,22,1
2018-08-08 22:51:00,1,2018-08-08 22:51:00,2,22,1
2018-08-08 22:55:00,1,2018-08-08 22:55:00,2,22,1
2018-08-08 22:56:00,1,2018-08-08 22:56:00,2,22,1
2018-08-08 22:57:00,1,2018-08-08 22:57:00,2,22,1
2018-08-08 22:58:00,1,2018-08-08 22:58:00,2,22,1
2018-08-08 22:59:00,1,2018-08-08 22:59:00,2,22,1
2018-08-08 23:00:00,1,2018-08-08 23:00:00,2,23,1
2018-08-08 23:01:00,1,2018-08-08 23:01:00,2,23,1
2018-08-08 23:02:00,1,2018-08-08 23:02:00,2,23,1
2018-08-08 23:03:00,1,2018-08-08 23:03:00,2,23,1
2018-08-08 23:04:00,1,2018-08-08 23:04:00,2,23,1
2018-08-08 23:06:00,1,2018-08-08 23:06:00,2,23,1
2018-08-08 23:07:00,1,2018-08-08 23:07:00,2,23,1
2018-08-08 23:08:00,1,2018-08-08 23:08:00,2,23,1
2018-08-08 23:09:00,1,2018-08-08 23:09:00,2,23,1
2018-08-08 23:10:00,1,2018-08-08 23:10:00,2,23,1
2018-08-08 23:11:00,1,2018-08-08 23:11:00,2,23,1
2018-08-08 23:12:00,1,2018-08-08 23:12:00,2,23,1
2018-08-08 23:13:00,1,2018-08-08 23:13:00,2,23,1
2018-08-08 23:15:00,1,2018-08-08 23:15:00,2,23,1
2018-08-08 23:16:00,1,2018-08-08 23:16:00,2,23,1
2018-08-08 23:17:00,1,2018-08-08 23:17:00,2,23,1
2018-08-08 23:18:00,1,2018-08-08 23:18:00,2,23,1
2018-08-08 23:19:00,1,2018-08-08 23:19:00,2,23,1
2018-08-08 23:20:00,1,2018-08-08 23:20:00,2,23,1
2018-08-08 23:21:00,1,2018-08-08 23:21:00,2,23,1
2018-08-08 23:23:00,1,2018-08-08 23:23:00,2,23,1
2018-08-08 23:24:00,1,2018-08-08 23:24:00,2,23,1
2018-08-08 23:25:00,1,2018-08-08 23:25:00,2,23,1
2018-08-08 23:27:00,1,2018-08-08 23:27:00,2,23,1
2018-08-08 23:28:00,1,2018-08-08 23:28:00,2,23,1
2018-08-09 00:26:00,1,2018-08-09 00:26:00,3,0,1
2018-08-09 00:27:00,1,2018-08-09 00:27:00,3,0,1
2018-08-09 00:28:00,1,2018-08-09 00:28:00,3,0,1
2018-08-09 00:29:00,1,2018-08-09 00:29:00,3,0,1
2018-08-09 00:32:00,1,2018-08-09 00:32:00,3,0,1
2018-08-09 00:33:00,1,2018-08-09 00:33:00,3,0,1
2018-08-09 00:34:00,1,2018-08-09 00:34:00,3,0,1
2018-08-09 00:35:00,1,2018-08-09 00:35:00,3,0,1
2018-08-09 00:36:00,1,2018-08-09 00:36:00,3,0,1
2018-08-09 00:38:00,1,2018-08-09 00:38:00,3,0,1
2018-08-09 00:39:00,1,2018-08-09 00:39:00,3,0,1
2018-08-09 01:41:00,1,2018-08-09 01:41:00,3,1,1
2018-08-09 15:01:00,1,2018-08-09 15:01:00,3,15,1
2018-08-09 15:04:00,1,2018-08-09 15:04:00,3,15,1
2018-08-09 15:05:00,1,2018-08-09 15:05:00,3,15,1
2018-08-09 15:06:00,1,2018-08-09 15:06:00,3,15,1
2018-08-09 15:20:00,1,2018-08-09 15:20:00,3,15,1
2018-08-09 15:21:00,1,2018-08-09 15:21:00,3,15,1
2018-08-09 15:22:00,1,2018-08-09 15:22:00,3,15,1
2018-08-09 15:23:00,1,2018-08-09 15:23:00,3,15,1
2018-08-09 15:24:00,1,2018-08-09 15:24:00,3,15,1
2018-08-09 15:25:00,1,2018-08-09 15:25:00,3,15,1
2018-08-09 15:26:00,1,2018-08-09 15:26:00,3,15,1
2018-08-09 15:27:00,1,2018-08-09 15:27:00,3,15,1
2018-08-09 15:28:00,1,2018-08-09 15:28:00,3,15,1
2018-08-09 15:29:00,1,2018-08-09 15:29:00,3,15,1
2018-08-09 15:30:00,1,2018-08-09 15:30:00,3,15,1
2018-08-09 15:31:00,1,2018-08-09 15:31:00,3,15,1
2018-08-09 15:32:00,1,2018-08-09 15:32:00,3,15,1
2018-08-09 15:33:00,1,2018-08-09 15:33:00,3,15,1
2018-08-09 15:34:00,1,2018-08-09 15:34:00,3,15,1
2018-08-09 15:35:00,1,2018-08-09 15:35:00,3,15,1
2018-08-09 15:37:00,1,2018-08-09 15:37:00,3,15,1
2018-08-09 15:40:00,1,2018-08-09 15:40:00,3,15,1
2018-08-09 15:41:00,1,2018-08-09 15:41:00,3,15,1
2018-08-09 15:42:00,1,2018-08-09 15:42:00,3,15,1
2018-08-09 15:44:00,1,2018-08-09 15:44:00,3,15,1
2018-08-09 15:45:00,1,2018-08-09 15:45:00,3,15,1
2018-08-09 15:46:00,1,2018-08-09 15:46:00,3,15,1
2018-08-09 15:53:00,1,2018-08-09 15:53:00,3,15,1
2018-08-09 15:54:00,1,2018-08-09 15:54:00,3,15,1
2018-08-09 15:55:00,1,2018-08-09 15:55:00,3,15,1
2018-08-09 15:56:00,1,2018-08-09 15:56:00,3,15,1
2018-08-09 15:57:00,1,2018-08-09 15:57:00,3,15,1
2018-08-09 15:59:00,1,2018-08-09 15:59:00,3,15,1
2018-08-09 16:00:00,1,2018-08-09 16:00:00,3,16,1
2018-08-09 16:01:00,1,2018-08-09 16:01:00,3,16,1
2018-08-09 16:02:00,1,2018-08-09 16:02:00,3,16,1
2018-08-09 16:03:00,1,2018-08-09 16:03:00,3,16,1
2018-08-09 16:04:00,1,2018-08-09 16:04:00,3,16,1
2018-08-09 16:06:00,1,2018-08-09 16:06:00,3,16,1
2018-08-09 16:07:00,1,2018-08-09 16:07:00,3,16,1
2018-08-09 16:08:00,1,2018-08-09 16:08:00,3,16,1
2018-08-09 16:09:00,1,2018-08-09 16:09:00,3,16,1
2018-08-09 16:11:00,1,2018-08-09 16:11:00,3,16,1
2018-08-09 16:12:00,1,2018-08-09 16:12:00,3,16,1
2018-08-09 16:13:00,1,2018-08-09 16:13:00,3,16,1
2018-08-09 16:14:00,1,2018-08-09 16:14:00,3,16,1
2018-08-09 16:15:00,1,2018-08-09 16:15:00,3,16,1
2018-08-09 16:16:00,1,2018-08-09 16:16:00,3,16,1
2018-08-09 16:17:00,1,2018-08-09 16:17:00,3,16,1
2018-08-09 16:18:00,1,2018-08-09 16:18:00,3,16,1
2018-08-09 16:19:00,1,2018-08-09 16:19:00,3,16,1
2018-08-09 16:20:00,1,2018-08-09 16:20:00,3,16,1
2018-08-09 16:21:00,1,2018-08-09 16:21:00,3,16,1
2018-08-09 16:22:00,1,2018-08-09 16:22:00,3,16,1
2018-08-09 16:23:00,1,2018-08-09 16:23:00,3,16,1
2018-08-09 16:24:00,1,2018-08-09 16:24:00,3,16,1
2018-08-09 16:25:00,1,2018-08-09 16:25:00,3,16,1
2018-08-09 16:26:00,1,2018-08-09 16:26:00,3,16,1
2018-08-09 16:27:00,1,2018-08-09 16:27:00,3,16,1
2018-08-09 16:28:00,1,2018-08-09 16:28:00,3,16,1
2018-08-09 16:29:00,1,2018-08-09 16:29:00,3,16,1
2018-08-09 16:30:00,1,2018-08-09 16:30:00,3,16,1
2018-08-09 16:31:00,1,2018-08-09 16:31:00,3,16,1
2018-08-09 16:32:00,1,2018-08-09 16:32:00,3,16,1
2018-08-09 16:34:00,1,2018-08-09 16:34:00,3,16,1
2018-08-09 16:35:00,1,2018-08-09 16:35:00,3,16,1
2018-08-09 16:36:00,1,2018-08-09 16:36:00,3,16,1
2018-08-09 16:37:00,1,2018-08-09 16:37:00,3,16,1
2018-08-09 16:39:00,1,2018-08-09 16:39:00,3,16,1
2018-08-09 16:40:00,1,2018-08-09 16:40:00,3,16,1
2018-08-09 16:41:00,1,2018-08-09 16:41:00,3,16,1
2018-08-09 16:42:00,1,2018-08-09 16:42:00,3,16,1
2018-08-09 16:43:00,1,2018-08-09 16:43:00,3,16,1
2018-08-09 16:44:00,1,2018-08-09 16:44:00,3,16,1
2018-08-09 16:45:00,1,2018-08-09 16:45:00,3,16,1
2018-08-09 16:46:00,1,2018-08-09 16:46:00,3,16,1
2018-08-09 16:47:00,1,2018-08-09 16:47:00,3,16,1
2018-08-09 16:48:00,1,2018-08-09 16:48:00,3,16,1
2018-08-09 16:51:00,1,2018-08-09 16:51:00,3,16,1
2018-08-09 17:04:00,1,2018-08-09 17:04:00,3,17,1
2018-08-09 18:30:00,1,2018-08-09 18:30:00,3,18,1
2018-08-09 18:44:00,1,2018-08-09 18:44:00,3,18,1
2018-08-09 18:45:00,1,2018-08-09 18:45:00,3,18,1
2018-08-09 18:46:00,1,2018-08-09 18:46:00,3,18,1
2018-08-09 18:47:00,1,2018-08-09 18:47:00,3,18,1
2018-08-09 18:48:00,1,2018-08-09 18:48:00,3,18,1
2018-08-09 20:32:00,1,2018-08-09 20:32:00,3,20,1
2018-08-09 20:42:00,1,2018-08-09 20:42:00,3,20,1
2018-08-09 20:46:00,1,2018-08-09 20:46:00,3,20,1
2018-08-09 20:47:00,1,2018-08-09 20:47:00,3,20,1
2018-08-09 20:48:00,1,2018-08-09 20:48:00,3,20,1
2018-08-09 20:49:00,1,2018-08-09 20:49:00,3,20,1
2018-08-09 20:50:00,1,2018-08-09 20:50:00,3,20,1
2018-08-09 20:51:00,1,2018-08-09 20:51:00,3,20,1
2018-08-09 20:52:00,1,2018-08-09 20:52:00,3,20,1
2018-08-09 20:53:00,1,2018-08-09 20:53:00,3,20,1
2018-08-09 20:54:00,1,2018-08-09 20:54:00,3,20,1
2018-08-09 20:55:00,1,2018-08-09 20:55:00,3,20,1
2018-08-09 20:58:00,1,2018-08-09 20:58:00,3,20,1
2018-08-09 20:59:00,1,2018-08-09 20:59:00,3,20,1
2018-08-09 21:01:00,1,2018-08-09 21:01:00,3,21,1
2018-08-09 21:03:00,1,2018-08-09 21:03:00,3,21,1
2018-08-09 21:04:00,1,2018-08-09 21:04:00,3,21,1
2018-08-09 21:05:00,1,2018-08-09 21:05:00,3,21,1
2018-08-09 21:07:00,1,2018-08-09 21:07:00,3,21,1
2018-08-09 21:08:00,1,2018-08-09 21:08:00,3,21,1
2018-08-09 21:10:00,1,2018-08-09 21:10:00,3,21,1
2018-08-10 16:12:00,1,2018-08-10 16:12:00,4,16,1
2018-08-10 16:14:00,1,2018-08-10 16:14:00,4,16,1
2018-08-10 16:15:00,1,2018-08-10 16:15:00,4,16,1
2018-08-10 16:16:00,1,2018-08-10 16:16:00,4,16,1
2018-08-10 16:17:00,1,2018-08-10 16:17:00,4,16,1
2018-08-10 16:18:00,1,2018-08-10 16:18:00,4,16,1
2018-08-10 16:19:00,1,2018-08-10 16:19:00,4,16,1
2018-08-10 16:22:00,1,2018-08-10 16:22:00,4,16,1
2018-08-10 16:23:00,1,2018-08-10 16:23:00,4,16,1
2018-08-10 16:38:00,1,2018-08-10 16:38:00,4,16,1
2018-08-10 16:39:00,1,2018-08-10 16:39:00,4,16,1
2018-08-10 16:40:00,1,2018-08-10 16:40:00,4,16,1
2018-08-10 16:41:00,1,2018-08-10 16:41:00,4,16,1
2018-08-10 16:42:00,1,2018-08-10 16:42:00,4,16,1
2018-08-10 16:43:00,1,2018-08-10 16:43:00,4,16,1
2018-08-10 16:45:00,1,2018-08-10 16:45:00,4,16,1
2018-08-10 16:47:00,1,2018-08-10 16:47:00,4,16,1
2018-08-10 17:02:00,1,2018-08-10 17:02:00,4,17,1
2018-08-10 17:03:00,1,2018-08-10 17:03:00,4,17,1
2018-08-10 17:04:00,1,2018-08-10 17:04:00,4,17,1
2018-08-10 17:06:00,1,2018-08-10 17:06:00,4,17,1
2018-08-10 17:07:00,1,2018-08-10 17:07:00,4,17,1
2018-08-10 17:09:00,1,2018-08-10 17:09:00,4,17,1
2018-08-10 17:10:00,1,2018-08-10 17:10:00,4,17,1
2018-08-10 17:11:00,1,2018-08-10 17:11:00,4,17,1
2018-08-10 17:12:00,1,2018-08-10 17:12:00,4,17,1
2018-08-10 17:13:00,1,2018-08-10 17:13:00,4,17,1
2018-08-10 17:15:00,1,2018-08-10 17:15:00,4,17,1
2018-08-10 17:16:00,1,2018-08-10 17:16:00,4,17,1
2018-08-10 17:24:00,1,2018-08-10 17:24:00,4,17,1
2018-08-10 17:25:00,1,2018-08-10 17:25:00,4,17,1
2018-08-10 17:26:00,1,2018-08-10 17:26:00,4,17,1
2018-08-10 17:27:00,1,2018-08-10 17:27:00,4,17,1
2018-08-10 17:28:00,1,2018-08-10 17:28:00,4,17,1
2018-08-10 17:30:00,1,2018-08-10 17:30:00,4,17,1
2018-08-10 17:31:00,1,2018-08-10 17:31:00,4,17,1
2018-08-10 17:33:00,1,2018-08-10 17:33:00,4,17,1
2018-08-10 17:36:00,1,2018-08-10 17:36:00,4,17,1
2018-08-10 17:38:00,1,2018-08-10 17:38:00,4,17,1
2018-08-10 17:40:00,1,2018-08-10 17:40:00,4,17,1
2018-08-10 17:41:00,1,2018-08-10 17:41:00,4,17,1
2018-08-10 17:44:00,1,2018-08-10 17:44:00,4,17,1
2018-08-10 17:45:00,1,2018-08-10 17:45:00,4,17,1
2018-08-10 17:47:00,1,2018-08-10 17:47:00,4,17,1
2018-08-10 17:48:00,1,2018-08-10 17:48:00,4,17,1
2018-08-10 17:49:00,1,2018-08-10 17:49:00,4,17,1
2018-08-10 17:50:00,1,2018-08-10 17:50:00,4,17,1
2018-08-10 17:58:00,1,2018-08-10 17:58:00,4,17,1
2018-08-10 17:59:00,1,2018-08-10 17:59:00,4,17,1
2018-08-10 18:00:00,1,2018-08-10 18:00:00,4,18,1
2018-08-10 18:01:00,1,2018-08-10 18:01:00,4,18,1
2018-08-10 18:03:00,1,2018-08-10 18:03:00,4,18,1
2018-08-10 18:04:00,1,2018-08-10 18:04:00,4,18,1
2018-08-10 18:05:00,1,2018-08-10 18:05:00,4,18,1
2018-08-10 18:06:00,1,2018-08-10 18:06:00,4,18,1
2018-08-10 18:07:00,1,2018-08-10 18:07:00,4,18,1
2018-08-10 18:08:00,1,2018-08-10 18:08:00,4,18,1
2018-08-10 18:09:00,1,2018-08-10 18:09:00,4,18,1
2018-08-10 18:10:00,1,2018-08-10 18:10:00,4,18,1
2018-08-10 18:11:00,1,2018-08-10 18:11:00,4,18,1
2018-08-10 18:12:00,1,2018-08-10 18:12:00,4,18,1
2018-08-10 18:14:00,1,2018-08-10 18:14:00,4,18,1
2018-08-10 18:16:00,1,2018-08-10 18:16:00,4,18,1
2018-08-10 18:18:00,1,2018-08-10 18:18:00,4,18,1
2018-08-10 18:19:00,1,2018-08-10 18:19:00,4,18,1
2018-08-10 18:20:00,1,2018-08-10 18:20:00,4,18,1
2018-08-10 18:21:00,1,2018-08-10 18:21:00,4,18,1
2018-08-10 18:22:00,1,2018-08-10 18:22:00,4,18,1
2018-08-10 18:23:00,1,2018-08-10 18:23:00,4,18,1
2018-08-10 18:35:00,1,2018-08-10 18:35:00,4,18,1
2018-08-10 18:36:00,1,2018-08-10 18:36:00,4,18,1
2018-08-10 18:37:00,1,2018-08-10 18:37:00,4,18,1
2018-08-10 18:38:00,1,2018-08-10 18:38:00,4,18,1
2018-08-10 18:39:00,1,2018-08-10 18:39:00,4,18,1
2018-08-10 18:40:00,1,2018-08-10 18:40:00,4,18,1
2018-08-10 18:41:00,1,2018-08-10 18:41:00,4,18,1
2018-08-10 18:42:00,1,2018-08-10 18:42:00,4,18,1
2018-08-10 18:43:00,1,2018-08-10 18:43:00,4,18,1
2018-08-10 18:45:00,1,2018-08-10 18:45:00,4,18,1
2018-08-10 18:46:00,1,2018-08-10 18:46:00,4,18,1
2018-08-10 18:47:00,1,2018-08-10 18:47:00,4,18,1
2018-08-10 18:49:00,1,2018-08-10 18:49:00,4,18,1
2018-08-10 18:50:00,1,2018-08-10 18:50:00,4,18,1
2018-08-10 18:51:00,1,2018-08-10 18:51:00,4,18,1
2018-08-10 18:52:00,1,2018-08-10 18:52:00,4,18,1
2018-08-10 18:53:00,1,2018-08-10 18:53:00,4,18,1
2018-08-10 18:54:00,1,2018-08-10 18:54:00,4,18,1
2018-08-10 18:55:00,1,2018-08-10 18:55:00,4,18,1
2018-08-10 18:56:00,1,2018-08-10 18:56:00,4,18,1
2018-08-10 18:57:00,1,2018-08-10 18:57:00,4,18,1
2018-08-10 18:58:00,1,2018-08-10 18:58:00,4,18,1
2018-08-10 18:59:00,1,2018-08-10 18:59:00,4,18,1
2018-08-10 19:00:00,1,2018-08-10 19:00:00,4,19,1
2018-08-10 19:01:00,1,2018-08-10 19:01:00,4,19,1
2018-08-10 19:03:00,1,2018-08-10 19:03:00,4,19,1
2018-08-10 19:04:00,1,2018-08-10 19:04:00,4,19,1
2018-08-10 19:05:00,1,2018-08-10 19:05:00,4,19,1
2018-08-10 19:07:00,1,2018-08-10 19:07:00,4,19,1
2018-08-10 19:08:00,1,2018-08-10 19:08:00,4,19,1
2018-08-10 19:10:00,1,2018-08-10 19:10:00,4,19,1
2018-08-10 19:11:00,1,2018-08-10 19:11:00,4,19,1
2018-08-10 19:12:00,1,2018-08-10 19:12:00,4,19,1
2018-08-10 19:13:00,1,2018-08-10 19:13:00,4,19,1
2018-08-10 19:14:00,1,2018-08-10 19:14:00,4,19,1
2018-08-10 19:15:00,1,2018-08-10 19:15:00,4,19,1
2018-08-10 19:16:00,1,2018-08-10 19:16:00,4,19,1
2018-08-10 19:17:00,1,2018-08-10 19:17:00,4,19,1
2018-08-10 19:18:00,1,2018-08-10 19:18:00,4,19,1
2018-08-10 19:20:00,1,2018-08-10 19:20:00,4,19,1
2018-08-10 19:22:00,1,2018-08-10 19:22:00,4,19,1
2018-08-10 19:23:00,1,2018-08-10 19:23:00,4,19,1
2018-08-10 19:26:00,1,2018-08-10 19:26:00,4,19,1
2018-08-10 19:27:00,1,2018-08-10 19:27:00,4,19,1
2018-08-10 19:28:00,1,2018-08-10 19:28:00,4,19,1
2018-08-10 19:31:00,1,2018-08-10 19:31:00,4,19,1
2018-08-10 19:32:00,1,2018-08-10 19:32:00,4,19,1
2018-08-10 19:34:00,1,2018-08-10 19:34:00,4,19,1
2018-08-10 19:36:00,1,2018-08-10 19:36:00,4,19,1
2018-08-10 19:37:00,1,2018-08-10 19:37:00,4,19,1
2018-08-10 19:38:00,1,2018-08-10 19:38:00,4,19,1
2018-08-10 19:39:00,1,2018-08-10 19:39:00,4,19,1
2018-08-10 19:40:00,1,2018-08-10 19:40:00,4,19,1
2018-08-10 19:41:00,1,2018-08-10 19:41:00,4,19,1
2018-08-10 19:42:00,1,2018-08-10 19:42:00,4,19,1
2018-08-10 19:43:00,1,2018-08-10 19:43:00,4,19,1
2018-08-10 19:44:00,1,2018-08-10 19:44:00,4,19,1
2018-08-10 19:45:00,1,2018-08-10 19:45:00,4,19,1
2018-08-10 19:46:00,1,2018-08-10 19:46:00,4,19,1
2018-08-10 19:49:00,1,2018-08-10 19:49:00,4,19,1
2018-08-10 19:50:00,1,2018-08-10 19:50:00,4,19,1
2018-08-10 19:51:00,1,2018-08-10 19:51:00,4,19,1
2018-08-10 19:52:00,1,2018-08-10 19:52:00,4,19,1
2018-08-10 19:53:00,1,2018-08-10 19:53:00,4,19,1
2018-08-10 19:54:00,1,2018-08-10 19:54:00,4,19,1
2018-08-10 19:55:00,1,2018-08-10 19:55:00,4,19,1
2018-08-10 19:56:00,1,2018-08-10 19:56:00,4,19,1
2018-08-10 19:57:00,1,2018-08-10 19:57:00,4,19,1
2018-08-10 19:58:00,1,2018-08-10 19:58:00,4,19,1
2018-08-10 19:59:00,1,2018-08-10 19:59:00,4,19,1
2018-08-10 20:00:00,1,2018-08-10 20:00:00,4,20,1
2018-08-10 20:01:00,1,2018-08-10 20:01:00,4,20,1
2018-08-10 20:02:00,1,2018-08-10 20:02:00,4,20,1
2018-08-10 20:03:00,1,2018-08-10 20:03:00,4,20,1
2018-08-10 20:04:00,1,2018-08-10 20:04:00,4,20,1
2018-08-10 20:05:00,1,2018-08-10 20:05:00,4,20,1
2018-08-10 20:06:00,1,2018-08-10 20:06:00,4,20,1
2018-08-10 20:07:00,1,2018-08-10 20:07:00,4,20,1
2018-08-10 20:09:00,1,2018-08-10 20:09:00,4,20,1
2018-08-10 20:10:00,1,2018-08-10 20:10:00,4,20,1
2018-08-10 20:13:00,1,2018-08-10 20:13:00,4,20,1
2018-08-10 20:14:00,1,2018-08-10 20:14:00,4,20,1
2018-08-10 20:15:00,1,2018-08-10 20:15:00,4,20,1
2018-08-10 20:16:00,1,2018-08-10 20:16:00,4,20,1
2018-08-10 20:17:00,1,2018-08-10 20:17:00,4,20,1
2018-08-10 20:18:00,1,2018-08-10 20:18:00,4,20,1
2018-08-10 20:20:00,1,2018-08-10 20:20:00,4,20,1
2018-08-10 20:21:00,1,2018-08-10 20:21:00,4,20,1
2018-08-10 20:22:00,1,2018-08-10 20:22:00,4,20,1
2018-08-10 20:23:00,1,2018-08-10 20:23:00,4,20,1
2018-08-10 20:24:00,1,2018-08-10 20:24:00,4,20,1
2018-08-10 20:25:00,1,2018-08-10 20:25:00,4,20,1
2018-08-10 20:26:00,1,2018-08-10 20:26:00,4,20,1
2018-08-10 20:27:00,1,2018-08-10 20:27:00,4,20,1
2018-08-10 20:28:00,1,2018-08-10 20:28:00,4,20,1
2018-08-10 20:29:00,1,2018-08-10 20:29:00,4,20,1
2018-08-10 20:30:00,1,2018-08-10 20:30:00,4,20,1
2018-08-10 20:31:00,1,2018-08-10 20:31:00,4,20,1
2018-08-10 20:32:00,1,2018-08-10 20:32:00,4,20,1
2018-08-10 20:33:00,1,2018-08-10 20:33:00,4,20,1
2018-08-10 20:51:00,1,2018-08-10 20:51:00,4,20,1
2018-08-10 20:52:00,1,2018-08-10 20:52:00,4,20,1
2018-08-10 20:53:00,1,2018-08-10 20:53:00,4,20,1
